CELL	COMP_1	COMP_2	COMP_3	COMP_4
19695	-1.83793	-0.147	-0.07551	0.27179
19696	-1.87982	-0.24762	-0.16611	0.13161
19697	-1.59134	-0.27433	-0.32572	0.03903
19698	-1.59764	-0.31246	-0.27948	-0.22964
19699	-1.58075	-0.27014	-0.30672	-0.41011
19700	-1.57757	-0.26676	-0.41698	-0.66642
19701	-1.47372	-0.23778	-0.48913	-0.82344
19702	-1.34818	-0.24468	-0.461	-0.78638
19703	-1.32138	-0.2488	-0.42386	-0.76637
19704	-1.38664	-0.28957	-0.52748	-0.41356
19705	-1.68019	-0.30326	-0.48941	-0.2816
19706	-1.85182	-0.47044	-0.45022	-0.23807
19707	-1.83624	-0.70254	-0.58619	-0.21391
19708	-1.75054	-0.82549	-0.63098	-0.19764
19709	-1.74601	-1.02313	-0.79178	-0.37872
19710	-1.47877	-1.2917	-1.00661	-0.10051
19711	-1.6997	-1.11387	-0.79472	0.03168
19712	-1.8351	-0.77884	-0.61862	-0.06367
19713	-1.88374	-0.78905	-0.81326	-0.04044
19714	-1.94406	-0.63286	-0.80922	-0.51009
19715	-1.83715	-0.72629	-0.86577	-0.70741
19716	-1.44363	-0.88931	-1.02553	-0.71094
19717	-1.0326	-1.13657	-1.19135	-0.53881
19718	-0.9646	-1.21591	-1.38105	-0.71187
19719	-0.88085	-1.19068	-1.24546	-0.64974
19720	-0.95039	-1.16397	-1.1546	-0.76375
19721	-0.95951	-1.06821	-1.08768	-0.84582
19722	-0.96479	-1.06651	-0.9676	-0.81719
19723	-1.01137	-1.17412	-0.92996	-0.84008
19724	-0.89297	-1.10598	-0.96183	-0.9392
19725	-0.98471	-1.23271	-0.93938	-1.06446
19726	-1.05734	-1.1657	-0.79314	-1.20698
19727	-1.17252	-1.2184	-0.69321	-1.3379
19728	-1.20342	-1.19573	-0.69136	-1.47137
19729	-1.26489	-1.27595	-0.72262	-1.64674
19730	-1.27174	-1.28629	-0.60559	-1.73856
19731	-1.83573	-0.81579	-0.40252	-1.70225
19732	-1.65752	-0.62931	-0.43793	-1.83223
19733	-1.08573	-1.08966	-0.65671	-2.02874
19734	-1.39944	-0.91913	-0.44992	-2.62222
19735	-1.33405	-0.90785	-0.53785	-2.42792
19736	-1.31513	-1.07047	-0.61656	-2.04184
19737	-1.31601	-1.26065	-0.72219	-1.6578
19738	-1.13579	-1.11726	-0.87024	-1.41476
19739	-1.1931	-1.24354	-0.93958	-1.13885
19740	-1.36032	-1.54917	-0.92342	-0.88824
19741	-1.42147	-1.80224	-1.14548	-0.46722
19742	-1.7241	-1.6276	-1.12686	-0.83726
19743	-1.90937	-1.52241	-1.20121	-1.25949
19744	-1.45013	-1.53746	-1.27526	-0.7819
19745	-1.02256	-1.5176	-1.38227	-0.3875
19746	-0.93637	-1.78888	-1.33754	-0.16884
19747	-0.8501	-1.85748	-1.38442	-0.18579
19748	-0.28534	-1.64566	-1.412	0.02419
19749	-0.1504	-1.87277	-1.42964	0.1326
19750	-0.15899	-1.84032	-1.17401	-0.28958
19751	0.21027	-1.97538	-1.15903	-0.02308
19752	0.18705	-2.11397	-1.06631	0.10822
19753	0.55305	-1.70375	-1.25425	0.29898
19754	0.45355	-2.11797	-1.45691	0.5974
19755	0.41569	-2.25889	-1.55208	0.75361
19756	0.31581	-2.31752	-1.36773	0.86786
19757	-0.0028	-2.47434	-1.61069	1.23226
19758	0.05296	-2.39147	-1.5189	1.06927
19759	0.7507	-2.15453	-1.59621	0.79946
19760	1.17092	-1.55714	-1.41538	0.90161
19761	1.13658	-1.61725	-1.12614	1.02859
19762	1.18788	-1.3628	-0.81756	1.41542
19763	1.03351	-1.29094	-0.63924	1.57664
19764	1.02233	-0.67741	-0.38897	1.89889
19765	0.31966	-1.4418	-0.32897	2.3824
19766	0.23761	-1.41078	-0.31419	2.70448
19767	0.07364	-1.57496	-0.54033	2.51541
19768	0.25249	-0.94776	-0.98287	2.10592
19769	-0.87435	-0.36293	-0.9127	1.71861
19770	-2.17624	0.12222	-0.87364	1.13416
19771	NA	NA	NA	NA
19772	NA	NA	NA	NA
19773	NA	NA	NA	NA
19774	NA	NA	NA	NA
19775	NA	NA	NA	NA
19776	NA	NA	NA	NA
19777	NA	NA	NA	NA
19778	NA	NA	NA	NA
19779	NA	NA	NA	NA
19780	NA	NA	NA	NA
19781	NA	NA	NA	NA
19782	NA	NA	NA	NA
19783	NA	NA	NA	NA
19784	NA	NA	NA	NA
19785	NA	NA	NA	NA
19786	NA	NA	NA	NA
19787	NA	NA	NA	NA
19788	NA	NA	NA	NA
19789	NA	NA	NA	NA
19790	NA	NA	NA	NA
19791	NA	NA	NA	NA
19792	NA	NA	NA	NA
19793	NA	NA	NA	NA
19794	NA	NA	NA	NA
19795	NA	NA	NA	NA
19796	NA	NA	NA	NA
19797	NA	NA	NA	NA
19798	NA	NA	NA	NA
19799	NA	NA	NA	NA
19800	NA	NA	NA	NA
19801	NA	NA	NA	NA
19802	NA	NA	NA	NA
19803	NA	NA	NA	NA
19804	NA	NA	NA	NA
19805	NA	NA	NA	NA
19806	NA	NA	NA	NA
19807	NA	NA	NA	NA
19808	NA	NA	NA	NA
19809	NA	NA	NA	NA
19810	NA	NA	NA	NA
19811	NA	NA	NA	NA
19812	NA	NA	NA	NA
19813	NA	NA	NA	NA
19814	NA	NA	NA	NA
19815	NA	NA	NA	NA
19816	NA	NA	NA	NA
19817	NA	NA	NA	NA
19818	NA	NA	NA	NA
19819	NA	NA	NA	NA
19820	NA	NA	NA	NA
19821	NA	NA	NA	NA
19822	NA	NA	NA	NA
19823	NA	NA	NA	NA
19824	NA	NA	NA	NA
19825	NA	NA	NA	NA
19826	NA	NA	NA	NA
19827	NA	NA	NA	NA
19828	NA	NA	NA	NA
19829	NA	NA	NA	NA
19830	NA	NA	NA	NA
19831	NA	NA	NA	NA
19832	NA	NA	NA	NA
19833	NA	NA	NA	NA
19834	NA	NA	NA	NA
19835	NA	NA	NA	NA
19836	NA	NA	NA	NA
19837	NA	NA	NA	NA
19838	NA	NA	NA	NA
19839	NA	NA	NA	NA
19840	NA	NA	NA	NA
19841	NA	NA	NA	NA
19842	NA	NA	NA	NA
19843	NA	NA	NA	NA
19844	NA	NA	NA	NA
19845	NA	NA	NA	NA
19846	NA	NA	NA	NA
19847	NA	NA	NA	NA
19848	NA	NA	NA	NA
19849	NA	NA	NA	NA
19850	NA	NA	NA	NA
19851	NA	NA	NA	NA
19852	NA	NA	NA	NA
19853	NA	NA	NA	NA
19854	NA	NA	NA	NA
19855	NA	NA	NA	NA
19856	NA	NA	NA	NA
19857	NA	NA	NA	NA
19858	NA	NA	NA	NA
19859	NA	NA	NA	NA
19860	NA	NA	NA	NA
19861	4.25228	0.977	-3.42616	0.50718
19862	6.61584	6.08286	-2.94087	-0.19852
19863	6.00928	6.14783	-2.51368	0.03724
19864	4.10546	3.62036	-1.84701	0.4401
19865	3.37437	2.61577	-1.54252	0.43572
19866	-2.74694	1.41054	0.34711	-0.82271
19867	-3.11945	1.15612	0.49728	-0.987
19868	-0.70926	1.6525	-0.15124	-0.52672
19869	-2.05741	-0.07264	0.04912	0.23827
19870	-1.92731	-0.04336	0.06378	0.14101
19871	-1.85769	-0.1639	-0.01191	0.09925
19872	-1.6304	-0.16369	-0.14271	0.00402
19873	-1.63784	-0.11225	-0.06549	-0.37317
19874	-1.59499	-0.14094	-0.17756	-0.4828
19875	-1.43796	-0.16102	-0.28508	-0.61276
19876	-1.24533	-0.29129	-0.38172	-0.65903
19877	-1.08781	-0.35038	-0.43317	-0.59288
19878	-1.11882	-0.38854	-0.41119	-0.53758
19879	-1.30245	-0.5315	-0.47941	-0.22754
19880	-1.77752	-0.44601	-0.42271	-0.20249
19881	-1.88942	-0.56655	-0.34657	-0.12575
19882	-1.78361	-0.79761	-0.40772	-0.08457
19883	-1.6384	-0.94174	-0.51246	-0.1528
19884	-1.58763	-1.17299	-0.66036	-0.22218
19885	-1.50108	-1.31425	-0.80913	-0.05898
19886	-1.52403	-1.31082	-0.77881	0.07122
19887	-1.61721	-0.994	-0.72678	-0.06815
19888	-1.69371	-0.89764	-0.81799	-0.04375
19889	-1.91117	-0.63543	-0.78894	-0.55771
19890	-1.85687	-0.59094	-0.7452	-0.91923
19891	-1.23236	-0.88345	-0.951	-0.69022
19892	-0.7596	-1.30231	-1.37382	-0.57325
19893	-0.46895	-1.26809	-1.3744	-0.4294
19894	-0.54864	-1.07712	-1.32377	-0.68048
19895	-0.6978	-1.1048	-1.18373	-0.75242
19896	-0.70261	-1.0146	-1.12515	-0.82777
19897	-0.68385	-0.99724	-1.03947	-0.82567
19898	-0.61953	-0.97346	-1.09021	-0.85645
19899	-0.72732	-1.23384	-1.04966	-0.91262
19900	-0.8578	-1.1965	-0.98849	-1.06376
19901	-1.06189	-0.92881	-0.73465	-1.73225
19902	-1.15454	-0.73594	-0.66857	-2.05398
19903	-1.13235	-1.22139	-0.82626	-1.48562
19904	-0.99834	-1.22324	-0.79302	-1.46368
19905	-1.15071	-1.33234	-0.71825	-1.6184
19906	-1.11488	-1.37099	-0.6454	-1.73305
19907	-1.19369	-1.09058	-0.36766	-2.37569
19908	-1.17701	-0.89482	-0.4236	-2.6348
19909	-1.34477	-0.89247	-0.46372	-2.82931
19910	-1.35627	-1.02066	-0.50236	-2.59224
19911	-1.257	-1.18549	-0.58141	-2.1056
19912	-1.21139	-1.34046	-0.74255	-1.66034
19913	-1.24884	-1.42228	-0.88353	-1.33659
19914	-1.39499	-1.57469	-0.97295	-1.11433
19915	-1.53997	-1.65299	-1.00192	-1.01047
19916	-1.5789	-1.90058	-1.21064	-0.60099
19917	-1.68919	-1.83829	-1.1579	-0.75568
19918	-1.63246	-1.78414	-1.12967	-0.84049
19919	-1.25157	-1.72088	-1.18795	-0.52914
19920	-0.92623	-1.63726	-1.29342	-0.37833
19921	-0.7195	-1.88998	-1.19641	-0.13264
19922	-0.66212	-1.93759	-1.26964	-0.16755
19923	-0.28521	-1.82341	-1.31837	-0.06173
19924	0.32314	-1.38922	-1.42973	0.00438
19925	0.5858	-1.23759	-1.18044	-0.37006
19926	0.71565	-1.63256	-1.04613	-0.2418
19927	0.53863	-2.19852	-0.87673	-0.12113
19928	0.69852	-2.0479	-1.01831	-0.09412
19929	0.78464	-1.77978	-1.33496	0.23774
19930	0.55006	-1.94372	-1.46876	0.54696
19931	0.40866	-2.29924	-1.27637	0.43022
19932	0.33305	-2.41068	-1.33688	0.57126
19933	0.43047	-2.05337	-1.32767	0.94904
19934	1.47457	-0.45199	-1.54461	0.97114
19935	1.24151	-1.43402	-1.35897	1.48468
19936	1.13719	-0.13049	-0.59963	1.81386
19937	0.62954	-1.16836	-0.3778	1.7804
19938	0.80622	-0.64963	-0.23314	2.01506
19939	0.94572	-0.06778	-0.12674	2.19458
19940	0.38359	-0.75508	-0.21578	2.35622
19941	0.4857	-0.58951	-0.47097	2.7416
19942	-0.01783	-0.80316	-0.6461	2.20058
19943	-0.70098	-1.41679	-0.46691	1.73091
19944	-1.36771	-0.37855	-0.78018	1.31954
19945	NA	NA	NA	NA
19946	NA	NA	NA	NA
19947	NA	NA	NA	NA
19948	NA	NA	NA	NA
19949	NA	NA	NA	NA
19950	NA	NA	NA	NA
19951	NA	NA	NA	NA
19952	NA	NA	NA	NA
19953	NA	NA	NA	NA
19954	NA	NA	NA	NA
19955	NA	NA	NA	NA
19956	NA	NA	NA	NA
19957	NA	NA	NA	NA
19958	NA	NA	NA	NA
19959	NA	NA	NA	NA
19960	NA	NA	NA	NA
19961	NA	NA	NA	NA
19962	NA	NA	NA	NA
19963	NA	NA	NA	NA
19964	NA	NA	NA	NA
19965	NA	NA	NA	NA
19966	NA	NA	NA	NA
19967	NA	NA	NA	NA
19968	NA	NA	NA	NA
19969	NA	NA	NA	NA
19970	NA	NA	NA	NA
19971	NA	NA	NA	NA
19972	NA	NA	NA	NA
19973	NA	NA	NA	NA
19974	NA	NA	NA	NA
19975	NA	NA	NA	NA
19976	NA	NA	NA	NA
19977	NA	NA	NA	NA
19978	NA	NA	NA	NA
19979	NA	NA	NA	NA
19980	NA	NA	NA	NA
19981	NA	NA	NA	NA
19982	NA	NA	NA	NA
19983	NA	NA	NA	NA
19984	NA	NA	NA	NA
19985	NA	NA	NA	NA
19986	NA	NA	NA	NA
19987	NA	NA	NA	NA
19988	NA	NA	NA	NA
19989	NA	NA	NA	NA
19990	NA	NA	NA	NA
19991	NA	NA	NA	NA
19992	NA	NA	NA	NA
19993	NA	NA	NA	NA
19994	NA	NA	NA	NA
19995	NA	NA	NA	NA
19996	NA	NA	NA	NA
19997	NA	NA	NA	NA
19998	NA	NA	NA	NA
19999	NA	NA	NA	NA
20000	NA	NA	NA	NA
20001	NA	NA	NA	NA
20002	NA	NA	NA	NA
20003	NA	NA	NA	NA
20004	NA	NA	NA	NA
20005	NA	NA	NA	NA
20006	NA	NA	NA	NA
20007	NA	NA	NA	NA
20008	NA	NA	NA	NA
20009	NA	NA	NA	NA
20010	NA	NA	NA	NA
20011	NA	NA	NA	NA
20012	NA	NA	NA	NA
20013	NA	NA	NA	NA
20014	NA	NA	NA	NA
20015	NA	NA	NA	NA
20016	NA	NA	NA	NA
20017	NA	NA	NA	NA
20018	NA	NA	NA	NA
20019	NA	NA	NA	NA
20020	NA	NA	NA	NA
20021	NA	NA	NA	NA
20022	NA	NA	NA	NA
20023	NA	NA	NA	NA
20024	NA	NA	NA	NA
20025	NA	NA	NA	NA
20026	NA	NA	NA	NA
20027	NA	NA	NA	NA
20028	NA	NA	NA	NA
20029	NA	NA	NA	NA
20030	NA	NA	NA	NA
20031	NA	NA	NA	NA
20032	NA	NA	NA	NA
20033	NA	NA	NA	NA
20034	NA	NA	NA	NA
20035	NA	NA	NA	NA
20036	2.82915	0.02845	-0.98282	3.43465
20037	5.45366	4.13769	-3.1948	-0.19243
20038	6.38075	6.64307	-2.81709	-0.05299
20039	5.57597	6.23186	-2.49287	0.20002
20040	4.15379	4.1379	-2.03672	0.15332
20041	0.29721	2.46243	-0.41157	-0.78495
20042	-1.25314	1.99227	-0.01671	-0.87952
20043	-1.02732	1.54442	-0.06718	-0.59897
20044	-1.77929	-0.08478	-0.04544	0.40718
20045	-1.98675	-0.16927	0.09294	0.19728
20046	-1.86757	-0.06098	0.07392	0.03263
20047	-1.80844	0.1401	0.15136	-0.36282
20048	-1.8424	0.03823	0.10743	-0.45008
20049	-1.62014	0.16043	0.04111	-0.6143
20050	-1.48625	0.0024	-0.04456	-0.66077
20051	-1.21752	-0.20399	-0.19978	-0.59663
20052	-0.85403	-0.37276	-0.38621	-0.47134
20053	-0.76865	-0.64898	-0.47456	-0.05788
20054	-1.02466	-0.73304	-0.36352	-0.03186
20055	-1.63122	-0.6655	-0.24721	-0.10683
20056	-1.71345	-0.73351	-0.2217	-0.06759
20057	-1.59584	-0.83744	-0.24723	-0.0503
20058	-1.47775	-1.0263	-0.32242	-0.08749
20059	-1.42022	-1.31287	-0.49217	-0.16613
20060	-1.47662	-1.43989	-0.70663	-0.07727
20061	-1.25654	-1.55888	-0.70433	0.16956
20062	-1.42195	-1.27417	-0.69336	-0.02131
20063	-1.29535	-0.82238	-0.91032	0.05578
20064	-1.30461	-0.42786	-0.90684	-0.43761
20065	-1.70277	-0.49204	-0.75715	-0.96936
20066	-1.0818	-0.83318	-0.84239	-0.65071
20067	-0.7241	-0.9235	-1.06953	-0.84244
20068	-0.61177	-1.07304	-1.17627	-0.84198
20069	-0.55275	-0.98304	-1.20415	-0.82791
20070	-0.55942	-0.92806	-1.15406	-0.86203
20071	-0.56639	-0.87862	-1.12802	-0.89212
20072	-0.42417	-0.78374	-1.16842	-0.91525
20073	-0.3938	-0.88944	-1.19119	-0.8925
20074	-0.4797	-0.9603	-1.00074	-1.22018
20075	-0.67153	-1.10231	-0.87702	-1.21392
20076	-0.84648	-0.91009	-0.79573	-1.6296
20077	-1.02652	-0.88371	-0.72598	-1.87868
20078	-1.06496	-1.00884	-0.67643	-1.81802
20079	-0.88795	-1.38025	-0.8376	-1.26531
20080	-0.73881	-1.40608	-0.82735	-1.26112
20081	-0.80194	-1.23854	-0.59926	-1.8515
20082	-0.93094	-1.12888	-0.51933	-2.28891
20083	-1.01145	-1.02176	-0.46068	-2.60117
20084	-1.23059	-0.95997	-0.47926	-2.84464
20085	-1.23436	-1.0484	-0.49421	-2.62193
20086	-1.12618	-1.1981	-0.58506	-2.0668
20087	-1.0702	-1.50254	-0.77416	-1.50524
20088	-1.31515	-1.76786	-0.92409	-1.1809
20089	-1.4608	-1.71429	-1.08194	-1.04685
20090	-1.69195	-1.82718	-1.10287	-1.02703
20091	-1.77927	-1.77376	-1.05136	-1.07206
20092	-1.60209	-1.97956	-1.21423	-0.66137
20093	-1.36894	-1.96003	-1.08307	-0.58432
20094	-0.82066	-1.70386	-1.0827	-0.39211
20095	-0.5513	-1.91546	-0.94811	-0.29272
20096	-0.52772	-1.85353	-1.09919	-0.22613
20097	-0.50017	-1.87822	-1.22663	-0.16435
20098	-0.2122	-1.69464	-1.34013	-0.09482
20099	0.18422	-1.25404	-1.15878	-0.42668
20100	0.73514	-1.20936	-1.08607	-0.38082
20101	1.01582	-1.63173	-0.86593	-0.43363
20102	1.11822	-1.77257	-0.86629	-0.50462
20103	1.13687	-1.72915	-0.86116	-0.60311
20104	0.84004	-1.68614	-1.17035	-0.00134
20105	0.25202	-1.50199	-1.3347	-0.05156
20106	0.6599	-2.40164	-1.29631	0.6698
20107	0.73984	-2.31152	-1.2829	0.87443
20108	0.86629	-1.79045	-1.3287	0.97988
20109	1.29186	-0.6585	-1.36672	1.28397
20110	1.22763	-0.74491	-1.11542	1.69196
20111	0.19235	-0.79805	-0.13703	1.85634
20112	0.48077	-1.18849	-0.29659	1.7288
20113	0.86671	-1.42293	-0.16224	2.26837
20114	0.65794	-0.64535	-0.11332	2.15155
20115	0.26137	-0.69469	-0.31352	2.23259
20116	-0.24808	-0.30668	-0.50169	2.08188
20117	-1.48179	-0.27743	-0.70692	1.84235
20118	-1.74889	-0.51749	-0.76731	1.42412
20119	NA	NA	NA	NA
20120	NA	NA	NA	NA
20121	NA	NA	NA	NA
20122	NA	NA	NA	NA
20123	NA	NA	NA	NA
20124	NA	NA	NA	NA
20125	NA	NA	NA	NA
20126	NA	NA	NA	NA
20127	NA	NA	NA	NA
20128	NA	NA	NA	NA
20129	NA	NA	NA	NA
20130	NA	NA	NA	NA
20131	NA	NA	NA	NA
20132	NA	NA	NA	NA
20133	NA	NA	NA	NA
20134	NA	NA	NA	NA
20135	NA	NA	NA	NA
20136	NA	NA	NA	NA
20137	NA	NA	NA	NA
20138	NA	NA	NA	NA
20139	NA	NA	NA	NA
20140	NA	NA	NA	NA
20141	NA	NA	NA	NA
20142	NA	NA	NA	NA
20143	NA	NA	NA	NA
20144	NA	NA	NA	NA
20145	NA	NA	NA	NA
20146	NA	NA	NA	NA
20147	NA	NA	NA	NA
20148	NA	NA	NA	NA
20149	NA	NA	NA	NA
20150	NA	NA	NA	NA
20151	NA	NA	NA	NA
20152	NA	NA	NA	NA
20153	NA	NA	NA	NA
20154	NA	NA	NA	NA
20155	NA	NA	NA	NA
20156	NA	NA	NA	NA
20157	NA	NA	NA	NA
20158	NA	NA	NA	NA
20159	NA	NA	NA	NA
20160	NA	NA	NA	NA
20161	NA	NA	NA	NA
20162	NA	NA	NA	NA
20163	NA	NA	NA	NA
20164	NA	NA	NA	NA
20165	NA	NA	NA	NA
20166	NA	NA	NA	NA
20167	NA	NA	NA	NA
20168	NA	NA	NA	NA
20169	NA	NA	NA	NA
20170	NA	NA	NA	NA
20171	NA	NA	NA	NA
20172	NA	NA	NA	NA
20173	NA	NA	NA	NA
20174	NA	NA	NA	NA
20175	NA	NA	NA	NA
20176	NA	NA	NA	NA
20177	NA	NA	NA	NA
20178	NA	NA	NA	NA
20179	NA	NA	NA	NA
20180	NA	NA	NA	NA
20181	NA	NA	NA	NA
20182	NA	NA	NA	NA
20183	NA	NA	NA	NA
20184	NA	NA	NA	NA
20185	NA	NA	NA	NA
20186	NA	NA	NA	NA
20187	NA	NA	NA	NA
20188	NA	NA	NA	NA
20189	NA	NA	NA	NA
20190	NA	NA	NA	NA
20191	NA	NA	NA	NA
20192	NA	NA	NA	NA
20193	NA	NA	NA	NA
20194	NA	NA	NA	NA
20195	NA	NA	NA	NA
20196	NA	NA	NA	NA
20197	NA	NA	NA	NA
20198	NA	NA	NA	NA
20199	NA	NA	NA	NA
20200	NA	NA	NA	NA
20201	NA	NA	NA	NA
20202	NA	NA	NA	NA
20203	NA	NA	NA	NA
20204	NA	NA	NA	NA
20205	NA	NA	NA	NA
20206	NA	NA	NA	NA
20207	NA	NA	NA	NA
20208	NA	NA	NA	NA
20209	NA	NA	NA	NA
20210	NA	NA	NA	NA
20211	NA	NA	NA	NA
20212	3.46766	-0.28388	-2.10764	1.90214
20213	5.52255	4.56477	-2.84424	-0.04466
20214	6.06611	6.77154	-2.41729	-0.14487
20215	5.58415	5.64718	-2.42758	0.44306
20216	2.16405	2.70267	-1.02853	0.08769
20217	-0.75703	1.60582	-0.12222	-0.28106
20218	-0.94125	0.33969	-0.41409	0.37937
20219	-1.26027	0.03877	-0.1855	0.44041
20220	-1.6922	-0.13031	0.03427	0.31987
20221	-1.85109	-0.06916	0.12827	0.1163
20222	-1.76401	0.18139	0.13148	-0.189
20223	-1.8807	0.46081	0.31138	-0.6735
20224	-1.96209	0.4787	0.26978	-0.80878
20225	-1.80015	0.46502	0.2104	-0.84945
20226	-1.39002	0.1626	0.14334	-0.76493
20227	-0.86423	-0.18715	0.05462	-0.50045
20228	-0.84034	-0.43423	0.03379	-0.41947
20229	-0.99133	-0.71401	-0.08141	-0.07419
20230	-1.31731	-0.74753	-0.13956	-0.05557
20231	-1.50726	-0.84107	-0.13027	-0.02587
20232	-1.45463	-0.93911	-0.16002	-0.0149
20233	-1.37206	-1.14534	-0.19906	-0.02259
20234	-1.29442	-1.37485	-0.3933	-0.12475
20235	-1.39106	-1.4881	-0.65741	-0.09696
20236	-1.32196	-1.52149	-0.69964	-0.08578
20237	-1.31241	-1.37491	-0.74732	-0.12809
20238	-1.27493	-1.10908	-0.75288	-0.05428
20239	-1.10728	-0.86089	-0.83397	-0.11559
20240	-1.07912	-0.80419	-0.81567	-0.4336
20241	-0.75707	-0.77325	-0.86437	-0.46389
20242	-0.74689	-0.79958	-0.86351	-0.82671
20243	-0.53311	-0.72136	-0.92412	-0.89796
20244	-0.47357	-0.73346	-1.05616	-0.88261
20245	-0.28736	-0.43124	-1.1188	-0.95726
20246	-0.24856	-0.41783	-1.17919	-1.00532
20247	-0.21034	-0.46863	-1.22396	-1.02013
20248	-0.47261	-0.56944	-0.95472	-1.44873
20249	-0.42818	-0.6321	-0.92248	-1.44532
20250	-0.63842	-1.03338	-0.92061	-1.41753
20251	-0.81332	-1.1003	-0.85364	-1.50218
20252	-0.95949	-1.13592	-0.75038	-1.60987
20253	-0.93031	-1.12221	-0.64784	-1.67722
20254	-0.69807	-1.09296	-0.5923	-1.65503
20255	-0.45914	-1.51703	-0.82794	-1.13238
20256	-0.64955	-1.3083	-0.68335	-1.78664
20257	-0.72718	-1.25553	-0.65134	-2.19432
20258	-0.8257	-1.1548	-0.48808	-2.4105
20259	-1.03331	-1.09958	-0.43933	-2.69066
20260	-1.05953	-1.19729	-0.44314	-2.54839
20261	-0.89342	-1.35454	-0.5897	-1.90707
20262	-0.75619	-1.59932	-0.84103	-1.18381
20263	-1.14646	-1.84079	-0.96883	-1.02055
20264	-1.49861	-1.93084	-1.17678	-0.9023
20265	-1.7267	-1.89404	-1.18092	-1.02706
20266	-1.80098	-1.8105	-1.12288	-1.08167
20267	-1.50128	-2.03814	-1.27069	-0.57753
20268	-1.14142	-2.02279	-1.10067	-0.34841
20269	-0.79714	-2.05372	-1.04809	-0.2293
20270	-0.6181	-2.03208	-1.06516	-0.33638
20271	-0.47683	-1.57727	-1.21614	-0.3837
20272	-0.38692	-1.50088	-1.35033	-0.29518
20273	-0.14427	-1.33394	-1.44744	-0.16733
20274	0.17632	-1.34109	-1.43667	-0.05471
20275	0.61816	-1.26596	-1.08035	-0.34749
20276	1.259	-1.48967	-0.8224	-0.2213
20277	1.16002	-1.86115	-0.62847	-0.35331
20278	1.0707	-2.07212	-0.80489	-0.37883
20279	0.75718	-2.04828	-1.10563	-0.01691
20280	0.22266	-1.78404	-1.40978	0.37565
20281	0.96418	-1.60454	-1.36498	0.51503
20282	1.05598	-1.62474	-1.39314	0.77718
20283	1.19918	-0.94956	-1.7821	1.19984
20284	1.34827	0.04285	-1.48199	1.43891
20285	0.96236	0.08662	-0.66252	1.86867
20286	0.21357	-0.83653	-0.16607	1.76688
20287	0.61918	-1.03968	-0.29323	2.03476
20288	0.7094	-0.87037	-0.21994	2.05518
20289	0.49359	-0.37834	-0.08171	2.20468
20290	-0.0005	-0.59185	-0.16501	2.2608
20291	-0.55096	-0.58341	-0.1298	1.82181
20292	-1.99545	-0.23546	-0.39124	1.4284
20293	NA	NA	NA	NA
20294	NA	NA	NA	NA
20295	NA	NA	NA	NA
20296	NA	NA	NA	NA
20297	NA	NA	NA	NA
20298	NA	NA	NA	NA
20299	NA	NA	NA	NA
20300	NA	NA	NA	NA
20301	NA	NA	NA	NA
20302	NA	NA	NA	NA
20303	NA	NA	NA	NA
20304	NA	NA	NA	NA
20305	NA	NA	NA	NA
20306	NA	NA	NA	NA
20307	NA	NA	NA	NA
20308	NA	NA	NA	NA
20309	NA	NA	NA	NA
20310	NA	NA	NA	NA
20311	NA	NA	NA	NA
20312	NA	NA	NA	NA
20313	NA	NA	NA	NA
20314	NA	NA	NA	NA
20315	NA	NA	NA	NA
20316	NA	NA	NA	NA
20317	NA	NA	NA	NA
20318	NA	NA	NA	NA
20319	NA	NA	NA	NA
20320	NA	NA	NA	NA
20321	NA	NA	NA	NA
20322	NA	NA	NA	NA
20323	NA	NA	NA	NA
20324	NA	NA	NA	NA
20325	NA	NA	NA	NA
20326	NA	NA	NA	NA
20327	NA	NA	NA	NA
20328	NA	NA	NA	NA
20329	NA	NA	NA	NA
20330	NA	NA	NA	NA
20331	NA	NA	NA	NA
20332	NA	NA	NA	NA
20333	NA	NA	NA	NA
20334	NA	NA	NA	NA
20335	NA	NA	NA	NA
20336	NA	NA	NA	NA
20337	NA	NA	NA	NA
20338	NA	NA	NA	NA
20339	NA	NA	NA	NA
20340	NA	NA	NA	NA
20341	NA	NA	NA	NA
20342	NA	NA	NA	NA
20343	NA	NA	NA	NA
20344	NA	NA	NA	NA
20345	NA	NA	NA	NA
20346	NA	NA	NA	NA
20347	NA	NA	NA	NA
20348	NA	NA	NA	NA
20349	NA	NA	NA	NA
20350	NA	NA	NA	NA
20351	NA	NA	NA	NA
20352	NA	NA	NA	NA
20353	NA	NA	NA	NA
20354	NA	NA	NA	NA
20355	NA	NA	NA	NA
20356	NA	NA	NA	NA
20357	NA	NA	NA	NA
20358	NA	NA	NA	NA
20359	NA	NA	NA	NA
20360	NA	NA	NA	NA
20361	NA	NA	NA	NA
20362	NA	NA	NA	NA
20363	NA	NA	NA	NA
20364	NA	NA	NA	NA
20365	NA	NA	NA	NA
20366	NA	NA	NA	NA
20367	NA	NA	NA	NA
20368	NA	NA	NA	NA
20369	NA	NA	NA	NA
20370	NA	NA	NA	NA
20371	NA	NA	NA	NA
20372	NA	NA	NA	NA
20373	NA	NA	NA	NA
20374	NA	NA	NA	NA
20375	NA	NA	NA	NA
20376	NA	NA	NA	NA
20377	NA	NA	NA	NA
20378	NA	NA	NA	NA
20379	NA	NA	NA	NA
20380	NA	NA	NA	NA
20381	NA	NA	NA	NA
20382	NA	NA	NA	NA
